"","state","name","id","year","total_liabilities","bonds_outstanding","current_liabilities","leases","loans_outstanding","notes_outstanding","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","compensated_absences","charges_for_services","operating_grants","capital_grants","general_revenue","change_in_net_position","expenses","total_operating_revenues","non_operating_revenues","capital_contributions","revenues","ncesID","students","county_name","city"
"1796","MI","Romeo Community Schools","34519",2020,225295042,87588517,10752769,0,0,0,102513490,0,22489072,0,1951194,1548063,10852677,0,53737473,-4414709,70552922,0,0,0,66138213,"2630090","5043","Macomb County","ROMEO"
"1797","MI","South Lyon Community Schools","34582",2020,361711628,138435404,14496525,0,871327,0,168618253,0,37015510,0,2274609,3712440,17348039,0,91762659,-5869264,118692402,0,0,0,112823138,"2632250","8820","Oakland County","SOUTH LYON"
"1798","MI","Shelby Public Schools","34597",2020,41251144,3574892,1801898,0,0,0,28518360,0,6252595,0,581037,107536,6128683,0,10724878,-1377297,18338394,0,0,0,16961097,"2631320","1246","Oceana County","SHELBY"
"1799","MI","School District of the City of Wyandotte","161921",2020,215556909,45212409,7231446,0,0,285714,132699815,0,28709049,0,292410,1261332,38925474,0,39229490,-10821092,90237388,0,0,0,79416296,"2636540","4562","Wayne County","WYANDOTTE"
"1800","MI","Richmond Community Schools","34518",2020,91658112,54292583,2636435,0,0,1316901,27166075,0,5882345,0,265459,516989,3461347,0,14624173,-1144420,19746929,0,0,0,18602509,"2629670","1463","Macomb County","Richmond"
"1801","MI","School District of the City of Pontiac","161824",2020,172926493,17631000,11971748,76484,20000000,18041107,85881470,0,18313316,0,1011368,178414,29746477,0,40328005,1915900,68336996,0,0,0,70252896,"2628740","4011","Oakland County","PONTIAC"
"1802","MI","Shiawassee Regional Educational Service District","42599",2020,57539998,0,7135540,0,0,0,41280230,0,8946349,0,177879,4011055,12985677,0,13943135,-1114081,32053948,0,0,0,30939867,"2680975","556.00000",NA,NA
"1803","MI","Portage Public Schools","34467",2020,444962391,204065150,18905584,0,0,173615,181740827,0,39542847,0,534368,4073053,17981983,29039,97723503,-5323214,125130792,0,0,0,119807578,"2628950","8813","Kalamazoo County","PORTAGE"
"1804","MI","Redford Union Schools District No. 1","34680",2020,116861331,8900000,4737760,0,0,2599397,82388174,0,17556231,0,679769,660687,24107353,0,22354703,-11147496,58270239,0,0,0,47122743,"2629460","2313","Wayne County","REDFORD"
"1805","MI","Saginaw Intermediate School District","161836",2020,141312151,0,20341339,0,0,0,98090133,0,21482329,0,1067100,14280126,26287456,0,42567628,-3004042,86139252,0,0,0,83135210,"2630390","5266","Saginaw County","SAGINAW"
"1806","MI","Spring Lake Public Schools","34609",2020,132663507,64964118,4205163,0,1000,0,51218619,0,11139300,0,631306,1476546,9599693,0,25317975,-1444360,37838574,0,0,0,36394214,"2632550","2474","Ottawa County","SPRING LAKE"
"1807","MI","Rudyard Area Schools","34382",2020,20983514,4658879,1222040,0,0,0,11859710,0,2532877,0,603008,107974,3043426,0,6462297,259848,9353849,0,0,0,9613697,"2630360","594","Chippewa County","Rudyard"
"1808","MI","Roscommon Area Public Schools","34612",2020,38949080,12335000,1389783,0,0,0,19820993,0,4240012,0,442374,351645,3346220,0,9677220,300736,13074349,0,0,0,13375085,"2615830","869","Roscommon County","Roscommon"
"1809","MI","School District of the City of East Lansing","161558",2020,217511190,120545944,10659475,0,0,0,70097391,0,15315292,0,893088,490679,8310320,0,44455272,-1278731,54535002,0,0,0,53256271,"2612600","3659","Ingham County","EAST LANSING"
"1810","MI","Shepherd Public School District","161846",2020,72956102,26889470,2937877,21858,1861249,0,33514706,0,7230846,0,500096,601706,4512781,0,16859227,-1507547,23481261,0,0,0,21973714,"2631380","1764","Isabella County","Shepherd"
"1811","MI","South Redford School District","34684",2020,113281031,24033791,4870186,0,0,0,68689096,0,14949730,0,80808,745900,12746867,0,36580474,-2944787,53018028,0,0,0,50073241,"2632280","3118","Wayne County","Redford"
"1812","MI","Roseville Community Schools","34520",2020,274165381,117645345,10949729,0,1536512,0,109755055,0,23450737,0,3419932,310833,16762621,0,46965892,-2061111,66100457,0,0,0,64039346,"2630210","4579","Macomb County","ROSEVILLE"
"1813","MI","St. Johns Public Schools","34390",2020,152162037,46194612,4757095,0,0,34320751,54510204,0,11788178,0,591197,1237331,6373931,751329,27975398,-1874394,38212383,0,0,0,36337989,"2632820","2796","Clinton County","SAINT JOHNS"
"1814","MI","South Haven Public Schools","34655",2020,97622637,49054727,3003692,0,0,0,37345189,0,7921780,0,297249,89539,4934512,0,21052407,-980295,27056753,0,0,0,26076458,"2632300","1905","Van Buren County","SOUTH HAVEN"
"1815","MI","Sanilac Intermediate School District","161842",2020,21596609,0,2434590,0,0,0,15762109,0,3347114,0,52796,665399,1945623,0,10020418,-356844,12988284,0,0,0,12631440,"2680965","317.00000",NA,NA
"1816","MI","School District of the City of Hazel Park","161717",2020,152293485,55740000,6603823,0,0,5000000,69052031,0,14418518,0,1347113,516687,25685103,0,30898226,9321609,47778407,0,0,0,57100016,"2618030","3041","Oakland County","HAZEL PARK"
"1817","MI","Public Schools of Petoskey","34402",2020,73708938,7010027,4100692,0,0,0,50803396,0,11245595,0,549228,557166,8974044,0,28846634,827447,37550397,0,0,0,38377844,"2627930","2821","Emmet County","PETOSKEY"
"1818","MI","School District of the City of Saginaw","161839",2020,191863062,47147695,11407159,0,0,0,109239767,0,23404549,0,663892,446994,30480166,0,45474078,-3276601,79677839,0,0,0,76401238,"2630390","5143","Saginaw County","SAGINAW"
"1819","MI","Southgate Community School District","34670",2020,186404936,65122542,10413756,119503,0,0,89558234,0,18866587,0,1999308,1171347,21071528,0,30365349,-1406492,54014716,0,0,0,52608224,"2632340","3451","Wayne County","SOUTHGATE"
"1820","MI","Portland Public Schools","47855",2020,82467851,36983607,5138861,0,0,1021,32804510,0,7010903,0,528949,644703,4632822,0,19779407,-817096,25874028,0,0,0,25056932,"2629120","2098","Ionia County","PORTLAND"
"1821","MI","Romulus Community Schools","34683",2020,132026320,62863077,4992956,0,5822634,0,47311740,0,10133700,0,902213,51495,8047431,0,36645664,3973271,40771319,0,0,0,44744590,"2630120","2497","Wayne County","ROMULUS"
"1822","MI","Rochester Community Schools","99080",2020,572660342,156492409,26988338,0,0,0,317964166,0,68239653,0,1637436,8666703,36260808,0,168456384,-7098648,220482543,0,0,0,213383895,"2629940","15459","Oakland County","ROCHESTER"
"1823","MI","School District of the City of Dearborn","80587",2020,983096938,141699680,54801150,0,0,213792,645157962,0,139681927,0,441589,31790472,103327265,0,274262202,-23722584,433102523,0,0,0,409379939,"2611600","20614","Wayne County","DEARBORN"
"1824","MI","Potterville Public Schools","99078",2020,34180719,11378451,1123559,0,0,1996250,16114165,0,3446603,0,121691,266044,3695782,0,8158168,-368541,12488535,0,0,0,12119994,"2629160","804","Eaton County","POTTERVILLE"
"1825","MI","Ann Arbor Public Schools","99079",2020,931210609,291349675,36788838,0,0,0,492622188,0,106009015,0,4278979,5756377,89702806,0,222860755,-33001656,351321594,0,0,0,318319938,"2602820","18073","Washtenaw County","ANN ARBOR"
"1826","MI","Riverview Community School District","34682",2020,82012334,10367594,4848180,111781,115917,4250000,51199524,0,10950760,0,168578,336404,5447985,0,28570953,-448570,34803912,0,0,0,34355342,"2629910","2920","Wayne County","RIVERVIEW"
"1827","MI","Reed City Area Public Schools","34602",2020,43807181,10974939,1958064,0,0,209854,25168728,0,5326369,0,169227,300419,4649365,0,12583532,-360263,17893579,0,0,0,17533316,"2629490","1438","Osceola County","REED CITY"
"1828","MI","South Lake Schools","34516",2020,83354993,29900432,2653346,0,0,4052000,38040473,0,8092262,0,450972,210776,1857516,0,21376533,976666,22468159,0,0,0,23444825,"2632220","1590","Macomb County","SAINT CLAIR SHORES"
"1829","MI","Reeths-Puffer Schools","34561",2020,171503266,62051574,3793871,0,4200000,7616041,72868641,0,20183142,0,240997,442943,12074426,0,34438521,-2827964,49783854,0,0,0,46955890,"2629540","3597","Muskegon County","MUSKEGON"
"1830","MI","Springport Public Schools","45070",2020,32413598,7762437,1300449,12591,0,434719,18582954,0,4146500,0,173948,182744,3715508,0,9386857,-125539,13410648,0,0,0,13285109,"2632610","1016","Jackson County","SPRINGPORT"
"1831","MI","St. Charles Community Schools","34623",2020,33320369,10207268,1069908,140100,0,0,17782747,0,3790259,0,140100,529679,2552053,0,7822175,-1115740,12019647,0,0,0,10903907,"2632640","887","Saginaw County","SAINT CHARLES"
"1832","MI","Sparta Area Schools","34482",2020,141977144,76557675,6050186,0,1480005,0,47253253,0,10302103,0,333922,833777,10707736,0,24546289,-1548630,37636432,0,0,0,36087802,"2632370","2474","Kent County","SPARTA"
"1833","MI","Sandusky Community Schools","161841",2020,29261162,4956973,1107443,0,0,25691,18909875,0,4130110,0,131070,141081,2969844,0,9451447,-743031,13305403,0,0,0,12562372,"2630840","1030","Sanilac County","SANDUSKY"
"1834","MI","Quincy Community Schools","34365",2020,36923029,8081000,1326908,0,1028571,0,21855842,0,4630708,0,0,226972,2738190,0,10973734,-601748,14540644,0,0,0,13938896,"2629250","1210","Branch County","QUINCY"
"1835","MI","Public Schools of the City of Muskegon","161785",2020,109849804,3922326,5568696,0,5000000,0,78075077,0,16771329,0,472376,373170,21320886,0,34375024,3584269,52484811,0,0,0,56069080,"2624840","3478","Muskegon County","MUSKEGON"
"1836","MI","St. Joseph Public Schools","64918",2020,110164607,42108024,3520572,55655,0,0,52695837,0,11601892,0,182627,1545680,5578911,17380,29119853,1412164,34849660,0,0,0,36261824,"2632850","3025","Berrien County","SAINT JOSEPH"
"1837","MI","Rockford Public Schools","34472",2020,375982193,164930933,10745004,0,1900000,0,162488098,0,34844579,0,422522,3199519,20459180,0,81806059,-6699022,112163780,0,0,0,105464758,"2630030","7965","Kent County","ROCKFORD"
"1838","MI","White Pigeon Community Schools","161911",2020,19583458,2385071,1241785,0,0,0,13123249,0,2803287,0,30066,175517,2087595,0,7599496,869083,8993525,0,0,0,9862608,"2636120","776","St. Joseph County","WHITE PIGEON"
"1839","MI","Westwood Community School District","34692",2020,45423416,500000,2084570,0,0,1822387,32548618,0,6875723,0,1592118,62728,6462402,0,15303115,-55781,21884026,0,0,0,21828245,"2611640","1575","Wayne County","DEARBORN HEIGHTS"
"1840","MI","Western School District","34462",2020,106200222,34263950,3351836,0,296371,159186,55106089,0,11941795,0,402275,677870,7946421,182986,25219670,-2527814,36554761,0,0,0,34026947,"2635940","2912","Jackson County","PARMA"
"1841","MI","White Cloud Public Schools","34569",2020,46098705,22487887,1331846,0,199397,0,17634043,0,3846541,0,598991,192276,3356147,0,9163943,-693550,13405916,0,0,0,12712366,"2636060","950","Newaygo County","White Cloud"
"1842","MI","Whittemore-Prescott Area Schools","34453",2020,27899178,7996295,2055643,0,0,764629,13910839,0,3058881,0,112891,120617,2821616,0,6950474,-121005,10013712,0,0,0,9892707,"2636390","727","Iosco County","Whittemore"
"1843","MI","Westwood Heights Schools","34404",2020,37261501,5095532,1315155,0,0,168439,24971912,0,5574045,0,136418,217791,5076035,0,13697661,-2085427,21076914,0,0,0,18991487,"2635970","1593","Genesee County","FLINT"
"1844","MI","Whitmore Lake Public Schools","161914",2020,80707212,49653441,1318725,0,0,5328615,20092623,0,4245425,0,68383,605421,2666684,0,10897734,-406374,14576213,0,0,0,14169839,"2636330","694","Washtenaw County","WHITMORE LAKE"
"1845","MN","Independent School District No. 113","34817",2020,18034995,1158689,964755,371682,0,0,6940687,0,129671,0,148882,520017,2821916,0,10450528,405436,13387025,0,0,0,13792461,"2702910","766","Cass County","WALKER"
"1846","MN","Independent School District No. 480","34866",2020,18378957,8695201,1680613,104748,1000000,0,6189467,0,358928,0,0,72046,5174529,80365,7817645,-125237,13269822,0,0,0,13144585,"2725050","610","Mille Lacs County","ONAMIA"
"1847","MN","Independent School District No. 701","34894",2020,70024791,9405725,2593781,0,0,0,16767932,0,39142691,0,345972,733022,5762215,830394,27399374,-3469794,38194799,0,0,0,34725005,"2713980","2333","St. Louis County","HIBBING"
"1848","MN","Independent School District No. 719","34900",2020,300149142,195739345,19682160,8795814,0,0,62891073,0,12382722,0,658028,9598647,16930262,1530246,104957742,2371879,130645018,0,225958,0,133016897,"2730060","8987","Scott County","PRIOR LAKE"
"1849","MN","Fergus Falls Area Special Education Cooperative","34877",2020,3284136,0,331153,0,0,0,2614928,0,231979,0,106076,821953,2678791,0,5039,-302150,3807933,0,0,0,3505783,"2711880","2957","Otter Tail County","FERGUS FALLS"
"1850","MI","Ypsilanti Community Schools","34663",2020,242644824,110256394,8867642,82377,7946264,4100000,91128278,0,20146919,0,116950,1953800,23688548,0,52930127,-777570,79350045,0,0,0,78572475,"2636630","3857","Washtenaw County","YPSILANTI"
"1851","MN","Freshwater Education District No. 6004","34913",2020,7913721,0,1342900,0,0,0,6131020,0,399608,0,40193,4979715,5727088,0,542492,-758717,12008012,0,0,0,11249295,"2700014","232","Wadena County","WADENA"
"1852","MI","Zeeland Public Schools","34610",2020,275476890,101442676,9844495,0,0,5760,134324928,0,29667644,0,87440,2937945,25875464,1011802,65248912,-2304011,97378134,0,0,0,95074123,"2636660","6308","Ottawa County","Zeeland"
"1853","MN","Watertown-Mayer Schools Independent School District No. 111","282335",2020,68748018,1158689,2320609,182700,0,458718,10379555,0,659674,0,205259,1543170,4068320,723973,18761727,2705170,22392020,0,0,0,25097190,"2741910","1572","Carver County","WATERTOWN"
"1854","MI","Woodhaven-Brownstown School District","34693",2020,222454594,76490000,9582582,0,1078282,0,109185167,0,23845281,0,2273282,1337250,19666815,0,55852175,-3186933,80043173,0,0,0,76856240,"2636485","5670","Wayne County","WOODHAVEN"
"1855","MI","Wexford-Missaukee Intermediate School District","161910",2020,49073460,0,3864711,0,0,0,36683151,0,7826548,0,699050,3837425,11555827,0,13351507,-1388621,30133380,0,0,0,28744759,"2680000","409",NA,NA
"1856","MN","Independent School District No. 152","44099",2020,283355866,200348932,13388261,9653773,0,0,52663833,0,2692316,0,586401,9665014,6090917,0,97713035,5662541,107806425,0,0,0,113468966,"2721420","7189","Clay County","MOORHEAD"
"1857","MN","Hiawatha Valley Education District","40508",2020,6175984,0,1079600,0,0,0,4835056,0,215959,0,45369,2325162,5905908,0,47540,56352,8222258,0,0,0,8278610,"2700055","96","Winona County","WINONA"
"1858","MN","Eastern Carver County Schools Independent School District No. 112","34815",2020,257613733,147913130,18837261,0,0,0,85562615,0,2230643,0,963387,9366267,24882885,2211337,125232543,-599652,162292684,0,0,0,161693032,"2708190","9896","Carver County","CHASKA"
"1859","MN","Benton Stearns Education District","34908",2020,6903447,0,1647017,650218,0,0,4364861,0,241351,0,0,2211741,6503615,0,45045,-222227,8982628,0,0,0,8760401,"2700071","139","Stearns County","SARTELL"
"1860","MN","Independent School District No. 177","44129",2020,44668290,31438379,3280851,662028,0,216757,8192531,0,763754,0,0,805061,3256996,302810,14474710,1235609,17603968,0,0,0,18839577,"2742780","1090","Cottonwood County","WINDOM"
"1861","MI","Wyoming Public Schools","34484",2020,161983848,43561877,10545004,0,0,0,86761422,0,18748420,0,2367125,292436,20948684,0,38693925,-473847,60408892,0,0,0,59935045,"2636570","4143","Kent County","WYOMING"
"1862","MI","Whitehall District Schools","34564",2020,98920248,33812335,3607277,0,0,0,49997400,0,10821530,0,217092,736858,11668354,0,20499393,-1128545,34033150,0,0,0,32904605,"2636300","2043","Muskegon County","WHITEHALL"
"1863","MN","Anoka-Hennepin Independent School Dist No. 11","34800",2020,752216082,273864534,85392037,0,0,0,332974176,0,0,17785000,5928335,21477696,107518643,7116767,450563516,-15269388,601946010,0,433130,0,586676622,"2703180","39057","Anoka County","ANOKA"
"1864","MI","West Shore Educational Service District","55945",2020,51148656,0,4903193,0,0,216855,37382975,0,8077983,0,567650,395648,12992990,0,13836021,-623514,27848173,0,0,0,27224659,"2680755","335.00000",NA,NA
"1865","MN","Independent School District No. 2142","34898",2020,91996912,55847604,6201141,1087568,0,0,17389470,0,2063383,0,98713,1231251,7950568,0,29831508,220936,38792391,0,0,0,39013327,"2700008","1956","St. Louis County","VIRGINIA"
"1866","MN","Independent School District No. 534","53941",2020,45784682,25673578,2901646,0,193400,0,12652725,0,3842951,0,67346,1656136,4676059,416172,20587277,504166,26831478,0,0,0,27335644,"2738160","2152","Olmsted County","STEWARTVILLE"
"1867","MN","Independent School District No. 2164","34822",2020,64288677,48652787,2822253,0,0,0,11625939,0,1187698,0,0,735316,3060284,0,16660382,-2142158,22598140,0,0,0,20455982,"2710260","1628","Clay County","DILWORTH"
"1868","MN","Independent School District No. 38","34808",2020,151311763,0,5630171,0,122858279,0,19391675,0,1141867,0,222990,334220,13172944,1320684,26587685,-3601830,45017363,0,0,0,41415533,"2730510","1529","Beltrami County","RED LAKE"
"1869","MN","Independent School District No. 12","34801",2020,164952946,98841043,12627364,74049,0,0,47873097,0,0,89893,0,5681840,20401762,0,81272694,8889765,98466531,0,105163,0,107356296,"2708100","6840","Anoka County","CIRCLE PINES"
"1870","MN","Independent School District No. 118-Northland Community Schools","64937",2020,29163188,1158689,944348,123249,0,0,3710373,0,1082885,0,0,331894,2527208,0,6177554,-386759,9423415,0,0,0,9036656,"2730870","351","Cass County","REMER"
"1871","MN","Independent School District No. 196","34829",2020,498170792,138746911,62065023,6149919,0,0,253237916,0,0,2380259,3297637,13727898,98694653,5176740,312291066,-8580939,438471296,0,0,0,429890357,"2732390","29397","Dakota County","ROSEMOUNT"
"1872","MI","Yale Public Schools","34630",2020,55303558,8708244,2064289,0,0,200000,36261619,0,7737743,0,331663,972713,4484449,0,17735140,754120,22438182,0,0,0,23192302,"2636600","1892","St. Clair County","YALE"
"1873","MI","West Ottawa Public Schools","161908",2020,322280765,130887711,10735281,0,0,0,148525879,0,31924826,0,207068,1231050,20788727,0,79852735,-5710900,107583412,0,0,0,101872512,"2635910","6656","Ottawa County","HOLLAND"
"1874","MO","Belton School District No. 124","41731",2020,800097,42125000,800097,9733000,0,0,0,0,0,0,0,1359415,7348090,0,50500978,-13569232,72777715,0,0,0,59208483,"2904620","4680","Cass County","BELTON"
