"","state","nces_original_name","ncesID","students"
"570","FL","UF LAB SCH","1202015",1140
"571","GA","Buford City","1300600",5177
"572","GA","Department of Corrections","1300025",36
"573","GA","Department of Juvenile Justice","1300026",504
"574","GA","Effingham County","1301980",12966
"575","GA","State Schools","1300254",333
"576","IA","Adair-Casey Comm School District","1903090",259
"577","IA","Center Point-Urbana Comm School District","1906660",1588
"578","IA","Grundy Center Comm School District","1913290",736
"579","IA","Guthrie Center Comm School District","1913320",523
"580","IA","Meskwaki Settlement School","5900196",120
"581","IA","Pleasantville Comm School District","1923160",738
"582","IA","Tri-Center Comm School District","1927990",714
"583","ID","ARBON ELEMENTARY DISTRICT","1600090",15
"584","ID","AVERY SCHOOL DISTRICT","1600150",24
"585","ID","BASIN SCHOOL DISTRICT","1600180",326
"586","ID","BLISS JOINT DISTRICT","1600330",127
"587","ID","BUTTE COUNTY JOINT DISTRICT","1600490",404
"588","ID","CAMAS COUNTY DISTRICT","1600540",177
"589","ID","CAMBRIDGE JOINT DISTRICT","1600570",129
"590","ID","CASCADE DISTRICT","1600630",198
"591","ID","CASTLEFORD DISTRICT","1600690",334
"592","ID","CHALLIS JOINT DISTRICT","1600720",322
"593","ID","CLARK COUNTY DISTRICT","1600750",121
"594","ID","Coeur d' Alene Tribal School","5900071",104
"595","ID","COTTONWOOD JOINT DISTRICT","1600810",390
"596","ID","COUNCIL DISTRICT","1600840",268
"597","ID","CULDESAC JOINT DISTRICT","1600870",107
"598","ID","DIETRICH DISTRICT","1600900",209
"599","ID","FIRTH DISTRICT","1601080",837
"600","ID","GARDEN VALLEY DISTRICT","1601170",278
"601","ID","GENESEE JOINT DISTRICT","1601200",318
"602","ID","GLENNS FERRY JOINT DISTRICT","1601230",421
"603","ID","GRACE JOINT DISTRICT","1601290",545
"604","ID","HAGERMAN JOINT DISTRICT","1601380",317
"605","ID","HANSEN DISTRICT","1601410",339
"606","ID","HIGHLAND JOINT DISTRICT","1601440",171
"607","ID","HOMEDALE JOINT DISTRICT","1601470",1223
"608","ID","HORSESHOE BEND SCHOOL DISTRICT","1601500",243
"609","ID","IDAHO BUREAU OF EDUCATIONAL SERVICES FOR THE DEAF AND THE BL","1603511",86
"610","ID","JEROME JOINT DISTRICT","1601590",4184
"611","ID","KENDRICK JOINT DISTRICT","1601680",248
"612","ID","KOOTENAI DISTRICT","1601740",142
"613","ID","MACKAY JOINT DISTRICT","1601900",224
"614","ID","MARSH VALLEY JOINT DISTRICT","1601950",1277
"615","ID","MEADOWS VALLEY DISTRICT","1602060",160
"616","ID","MELBA JOINT DISTRICT","1602070",868
"617","ID","MIDVALE DISTRICT","1602160",118
"618","ID","MULLAN DISTRICT","1602280",102
"619","ID","MURTAUGH JOINT DISTRICT","1602310",368
"620","ID","NEW PLYMOUTH DISTRICT","1602370",969
"621","ID","NEZPERCE JOINT DISTRICT","1602400",156
"622","ID","NORTH GEM DISTRICT","1602430",168
"623","ID","NOTUS DISTRICT","1602460",409
"624","ID","OROFINO JOINT DISTRICT","1602520",1129
"625","ID","POTLATCH DISTRICT","1602700",477
"626","ID","PRAIRIE ELEMENTARY DISTRICT","1602730",3
"627","ID","RICHFIELD DISTRICT","1602760",208
"628","ID","RIRIE JOINT DISTRICT","1602790",746
"629","ID","ROCKLAND DISTRICT","1602820",172
"630","ID","SALMON RIVER JOINT SCHOOL DISTRICT","1600138",134
"631","ID","SHOSHONE JOINT DISTRICT","1602940",489
"632","ID","Shoshone-Bannock School District No 512","5900097",114
"633","ID","SODA SPRINGS JOINT DISTRICT","1603000",945
"634","ID","SOUTH LEMHI DISTRICT","1603030",103
"635","ID","SWAN VALLEY ELEMENTARY DISTRICT","1603120",60
"636","ID","THREE CREEK JOINT ELEMENTARY DISTRICT","1603210",6
"637","ID","TROY SCHOOL DISTRICT","1600009",286
"638","ID","TWIN FALLS DISTRICT","1603240",9654
"639","ID","VALLEY DISTRICT","1603270",596
"640","ID","WALLACE DISTRICT","1603300",494
"641","ID","WENDELL DISTRICT","1603360",1143
"642","ID","WEST JEFFERSON DISTRICT","1603400",558
"643","ID","WEST SIDE JOINT DISTRICT","1603420",791
"644","ID","WHITEPINE JOINT SCHOOL DISTRICT","1600010",236
"645","ID","WILDER DISTRICT","1603480",516
"646","IL","A-C Central CUSD 262","1700105",395
"647","IL","Abingdon-Avon CUSD 276","1701413",964
"648","IL","Adam/Brwn/Cass/Morgn/Pik/Sctt ROE","1700162",139
"649","IL","Akin CCSD 91","1703210",106
"650","IL","Albers SD 63","1703270",198
"651","IL","Alden Hebron SD 19","1703300",410
"652","IL","Allen-Otter Creek CCSD 65","1703420",68
"653","IL","Allendale CCSD 17","1703450",149
"654","IL","Altamont CUSD 10","1703510",661
"655","IL","AlWood CUSD 225","1703660",377
"656","IL","Alxndr/Jcksn/Pulsk/Prry/Union ROE","1700190",16
"657","IL","Amboy CUSD 272","1703690",718
"658","IL","Anna Jonesboro CHSD 81","1703780",499
"659","IL","Annawan CUSD 226","1703810",354
"660","IL","Aptakisic-Tripp CCSD 102","1703900",2550
"661","IL","Arcola CUSD 306","1703960",699
"662","IL","Argenta-Oreana CUSD 1","1703990",927
"663","IL","Armstrong Twp HSD 225","1704230",139
"664","IL","Armstrong-Ellis Cons SD 61","1704200",75
"665","IL","Ashley CCSD 15","1704340",137
"666","IL","Ashton-Franklin Center CUSD 275","1704380",501
"667","IL","Astoria CUSD 1","1704440",314
"668","IL","Athens CUSD 213","1704470",1082
"669","IL","Atwood Heights SD 125","1704560",610
"670","IL","Auburn CUSD 10","1704620",1259
"671","IL","Aviston SD 21","1704740",387
"672","IL","Avoca SD 37","1704800",740
"673","IL","B H R A Cooperative HS","1701433",334
"674","IL","Bannockburn SD 106","1704950",145
"675","IL","Bartelso SD 57","1705160",177
"676","IL","Bartonville SD 66","1705190",324
"677","IL","Beecher City CUSD 20","1705460",325
"678","IL","Beecher CUSD 200U","1705430",1077
"679","IL","Belleville Area Special Services","1743963",260
"680","IL","Bement CUSD 5","1705820",292
"681","IL","Benjamin SD 25","1705880",625
"682","IL","Benton Cons HSD 103","1705970",552
"683","IL","Bethel SD 82","1706180",189
"684","IL","Bismarck Henning CUSD","1706390",586
"685","IL","Bloomingdale SD 13","1706450",1364
"686","IL","Blue Ridge CUSD 18","1700003",692
"687","IL","Bluford Unit School District 318","1701417",382
"688","IL","Bnd/Chrstn/Effngh/Fytt/Mntgmr ROE","1700165",103
"689","IL","Boone/Winnebago ROE","1700166",373
"690","IL","Braceville SD 75","1706840",106
"691","IL","Bradford CUSD 1","1706880",147
"692","IL","Breese ESD 12","1707010",663
"693","IL","Brimfield CUSD 309","1707200",669
"694","IL","Brooklyn UD 188","1723640",159
"695","IL","Brown County CUSD 1","1727300",737
"696","IL","Brownstown CUSD 201","1707440",362
"697","IL","Brussels CUSD 42","1700102",106
"698","IL","Buncombe Cons SD 43","1707740",66
"699","IL","Bunker Hill CUSD 8","1707770",592
"700","IL","Bureau Valley CUSD 340","1700125",1053
"701","IL","Burnham SD 154-5","1707860",182
"702","IL","Bushnell Prairie City CUSD 170","1707950",616
"703","IL","Butler SD 53","1707980",494
"704","IL","Byron CUSD 226","1708010",1512
"705","IL","Calhoun CUSD 40","1718180",481
"706","IL","Calhoun/Greene/Jersy/Macoupin ROE","1700169",37
"707","IL","Cambridge CUSD 227","1708160",470
"708","IL","Carbon Cliff-Barstow SD 36","1708310",268
"709","IL","Carlyle CUSD 1","1708460",974
"710","IL","Carrier Mills-Stonefort CUSD 2","1708580",448
"711","IL","Carroll/Jo Daviess/Stephenson ROE","1700170",69
"712","IL","Carrollton CUSD 1","1708610",537
"713","IL","Carthage ESD 317","1701385",456
"714","IL","Casey-Westfield CUSD 4C","1700002",895
"715","IL","Cass SD 63","1708790",799
"716","IL","CCSD 180","1730510",547
"717","IL","CCSD 204","1731560",145
"718","IL","CCSD 89","1740500",2304
"719","IL","CCSD 93","1710470",3515
"720","IL","Center Cass SD 66","1708970",1084
"721","IL","Central A & M CUD 21","1709100",720
"722","IL","Central CHSD 71","1704770",619
"723","IL","Central City SD 133","1709180",370
"724","IL","Central CUSD 3","1708220",851
"725","IL","Central CUSD 4","1710410",1006
"726","IL","Central SD 104","1709170",598
"727","IL","Central SD 51","1709150",1425
"728","IL","Central Stickney SD 110","1737860",370
"729","IL","Century CUSD 100","1739630",371
"730","IL","Cerro Gordo CUSD 100","1709330",467
"731","IL","Chadwick-Milledgeville CUSD 399","1709400",436
"732","IL","Champaign/Ford ROE","1700171",101
"733","IL","Chaney-Monge SD 88","1709510",425
"734","IL","Channahon SD 17","1709540",1218
"735","IL","Charleston CUSD 1","1709600",2684
"736","IL","Chester-East Lincoln CCSD 61","1709850",289
"737","IL","CHSD 117","1703870",2652
"738","IL","CHSD 128","1722830",3287
"739","IL","Cissna Park CUSD 6","1710290",281
"740","IL","Clay City CUSD 10","1710340",328
"741","IL","Clay/Cwford/Jsper/Lwrnce/Rhland","1700173",46
"742","IL","Clintn/Jeffrsn/Marin/Washngtn ROE","1700174",142
"743","IL","Clk/Cls/Cmbn/Dglas/Edgr/Mltr/Shlb","1700175",162
"744","IL","Cobden SUD 17","1710570",528
"745","IL","Colona SD 190","1710690",437
"746","IL","Cornell CCSD 426","1710860",103
"747","IL","Coulterville USD 1","1710980",205
"748","IL","County of Union Sch Dist No43","1720640",403
"749","IL","County of Woodford School","1725770",952
"750","IL","Cowden-Herrick CUSD 3A","1700176",326
"751","IL","Crab Orchard CUSD 3","1711100",521
"752","IL","Crescent Iroquois CUSD 249","1700323",78
"753","IL","Creston CCSD 161","1711220",92
"754","IL","Creve Coeur SD 76","1711290",527
"755","IL","Cumberland CUSD 77","1739090",1038
"756","IL","CUSD 3 Fulton County","1711400",414
"757","IL","CUSD 4","1725590",654
"758","IL","Cypress SD 64","1711520",120
"759","IL","Dakota CUSD 201","1711610",821
"760","IL","Dallas ESD 327","1701388",193
"761","IL","Dalzell SD 98","1711700",60
"762","IL","Damiansville SD 62","1711730",106
"763","IL","De Kalb ROE","1700178",24
"764","IL","Deer Creek-Mackinaw CUSD 701","1711880",1031
"765","IL","Deer Park CCSD 82","1711910",79
"766","IL","Deland-Weldon CUSD 57","1712030",199
"767","IL","Delavan CUSD 703","1712060",479
"768","IL","Dept of Human Services","1700098",235
"769","IL","DePue USD 103","1712090",358
"770","IL","DeSoto Cons SD 86","1712150",215
"771","IL","DeWitt/Livingstn/Logan/McLean ROE","1700177",216
"772","IL","Dieterich CUSD 30","1712240",558
"773","IL","Dimmick Comm Cons SD #175","1701434",169
"774","IL","District 50 Schools","1741010",695
"775","IL","Dongola USD 66","1712480",271
"776","IL","Donovan CUSD 3","1712510",280
"777","IL","DuPage ROE","1700179",45
"778","IL","Durand CUSD 322","1712810",626
"779","IL","Dwight Common SD 232","1712840",527
"780","IL","Dwight Twp HSD 230","1712870",228
"781","IL","Earlville CUSD 9","1712930",401
"782","IL","East Alton-Wood River CHSD 14","1712990",570
"783","IL","East Coloma - Nelson CESD 20","1701411",232
"784","IL","East Dubuque USD 119","1713050",648
"785","IL","East Prairie SD 73","1713260",528
"786","IL","East St Louis SD 189","1713320",5209
"787","IL","Eastland CUSD 308","1700007",664
"788","IL","Edgar County CUD 6","1713370",306
"789","IL","Edinburg CUSD 4","1713410",252
"790","IL","Edw/Glt/Hlt/Hdn/Pop/Sln/Wbh/Wn/Wh","1700180",40
"791","IL","Edwards County CUSD 1","1713500",904
"792","IL","Egyptian CUSD 5","1713590",387
"793","IL","Elmwood CUSD 322","1714050",670
"794","IL","Elverado CUSD 196","1713860",392
"795","IL","Emmons SD 33","1714250",302
"796","IL","Erie CUSD 1","1714350",648
"797","IL","Eswood CCSD 269","1714410",74
"798","IL","Eureka CUD 140","1714430",1560
"799","IL","Evanston CCSD 65","1714460",7681
"800","IL","Evanston Dists 65/202 Jnt Agr","1700246",68
"801","IL","Evergreen Park CHSD 231","1714580",819
"802","IL","Ewing Northern CCSD 115","1714640",215
"803","IL","Exc Children Have Opportunities","1701383",632
"804","IL","Fairfield Comm H S Dist 225","1726180",419
"805","IL","Fairfield PSD 112","1714710",684
"806","IL","Fairmont SD 89","1714760",322
"807","IL","Fairview SD 72","1714820",716
"808","IL","Farrington CCSD 99","1714940",58
"809","IL","Field CCSD 3","1715090",283
"810","IL","Fisher CUSD 1","1715180",596
"811","IL","Flanagan-Cornell Dist 74","1701390",345
"812","IL","Forest Park SD 91","1715450",774
"813","IL","Forrestville Valley CUSD 221","1715490",794
"814","IL","Fox River Grove Cons SD 3","1715660",397
"815","IL","Frankfort CCSD 157C","1715700",2563
"816","IL","Franklin CUSD 1","1715750",306
"817","IL","Frankln/Johnsn/Massc/Willimsn ROE","1700182",101
